NOMBRE,MUNICIPIO,DEPARTAMENTO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
Parque Arqueologic,San Agustin,Huila,15.48,16.1,20.0,22.06,24.0,23.68,23.75,22.65,21.31,21.07,20.65,18.34,249.09
Sulchomisco,San Agustin,Huila,11.95,12.6,14.6,18.25,18.3,18.1,21.31,17.89,15.47,14.6,14.5,12.5,190.07
Villa Fatima,San Agustin,Huila,10.44,10.2,12.96,15.5,17.12,17.04,18.66,16.16,13.44,14.33,14.72,12.16,172.73
Sta Maria,Santa Maria,Huila,14.73,14.55,17.27,18.9,17.6,15.17,14.86,12.82,14.26,18.95,20.0,17.04,196.14999999999995
Libano El,Suaza,Huila,12.73,14.93,18.8,21.66,24.26,21.26,20.2,20.46,19.14,17.46,16.86,15.4,223.16
Tarqui,Tarqui,Huila,9.65,10.55,13.6,12.9,13.65,11.3,11.21,9.9,9.7,11.65,13.0,10.4,137.51000000000002
Hato Bogota,Tello,Huila,5.423,6.076,8.73,7.576,7.923,4.384,4.04,3.076,4.12,9.461,10.8,8.0,79.609
Hato Milagro,Tello,Huila,5.333,6.178,8.038,8.464,8.115,5.04,4.384,3.607,4.928,9.535,10.39,8.535,82.547
Mesa Redonda,Tello,Huila,7.428,8.0,10.78,11.25,12.25,7.392,6.392,4.964,6.5,12.39,13.57,9.857,110.773
Portal El,Tello,Huila,11.56,12.77,16.54,19.5,21.29,18.33,17.2,16.16,16.76,20.8,19.73,15.83,206.47
Armenia La,Teruel,Huila,,,,,,,,,,,,,
Herreras Las,Teruel,Huila,12.79,12.08,13.26,12.95,11.5,7.583,6.833,6.583,7.875,13.47,16.3,14.73,135.95399999999998
Mina La,Teruel,Huila,16.16,16.64,17.95,18.56,19.28,14.48,14.28,11.88,15.28,19.66,20.16,19.12,203.45000000000002
San Rafael,Teruel,Huila,16.62,16.87,19.06,18.37,17.37,15.2,13.81,11.18,12.75,18.93,22.6,18.62,201.38000000000002
Hatillo El,Tesalia,Huila,9.478,8.652,11.04,9.909,9.272,5.142,5.043,3.956,4.652,9.826,14.31,12.04,103.32
San Jose Hda,Tesalia,Huila,,,,,,,,,,,,,
Tesalia N 2,Tesalia,Huila,10.15,11.0,12.26,10.44,10.18,7.407,6.555,5.851,6.888,12.88,14.88,12.88,121.37099999999998
Polonia,Villavieja,Huila,6.2,6.6,8.23,8.807,8.32,4.461,4.0,3.8,4.961,9.846,11.11,7.5,83.835
Potosi,Villavieja,Huila,4.871,6.419,7.419,8.29,8.741,4.774,4.58,3.871,4.548,9.838,10.48,6.903,80.73400000000001
San Alfonso,Villavieja,Huila,7.483,9.633,11.19,13.93,14.19,10.51,9.7,8.724,10.46,14.67,15.87,11.16,137.52
San Jose,Villavieja,Huila,8.166,9.533,11.53,12.36,14.03,9.517,8.433,7.333,9.266,14.73,15.06,10.5,130.458
San Juanito,Villavieja,Huila,5.074,6.222,7.692,8.692,8.0,4.629,3.37,3.481,4.851,10.0,10.92,7.481,80.41199999999999
Sinai Hda,Villavieja,Huila,5.75,7.05,7.8,7.1,7.95,3.8,3.55,2.9,5.6,10.15,10.55,7.9,80.10000000000001
Tomo El,Villavieja,Huila,5.363,7.13,8.217,9.826,9.217,5.347,4.869,3.869,4.826,10.43,11.0,7.727,87.821
Victoria La,Villavieja,Huila,5.206,6.379,8.172,7.413,8.285,4.071,3.517,3.172,4.5,9.758,10.58,7.31,78.363
Villavieja Ffcc,Villavieja,Huila,8.677,9.645,11.77,14.16,14.25,11.22,9.258,8.266,10.25,15.51,15.96,11.19,140.156
Yeguera La,Villavieja,Huila,4.5,5.888,6.963,7.333,7.259,3.925,3.296,3.222,4.629,9.538,9.148,6.777,72.478
Sta Rosa Hda,Yaguara,Huila,11.47,8.263,10.68,10.63,7.4,3.809,3.619,2.7,5.0,11.15,14.57,11.95,101.241
Yaguara,Yaguara,Huila,9.925,10.3,12.42,11.4,10.33,6.407,5.296,4.461,6.73,13.11,15.92,13.04,119.339
Camp Intercor,Albania,La Guajira,3.266,2.812,1.444,7.058,10.55,7.705,6.777,8.833,12.82,14.66,10.83,7.235,93.99
Cuestecita,Albania,La Guajira,0.903,0.419,0.612,3.064,5.838,3.0,2.064,4.225,6.677,7.466,5.066,2.333,41.667
Esperanza Hda La,Albania,La Guajira,,,,,,,,,,,,,
San Francisco Hda,Albania,La Guajira,1.866,2.642,2.25,6.5,9.687,6.733,6.0,10.8,14.18,15.18,11.93,7.0,94.768
Lagunitas,Barrancas,La Guajira,0.629,0.37,1.148,4.703,7.259,5.333,3.074,6.222,8.851,9.0,5.444,2.296,54.329
Lomitas Las,Barrancas,La Guajira,0.629,0.37,0.888,4.407,6.555,4.555,3.653,5.538,8.192,8.407,6.481,3.296,52.971000000000004
Pajonales Hda,Barrancas,La Guajira,,,,,,,,,,,,,
Dibulla,Dibulla,La Guajira,0.551,1.344,1.433,3.733,7.4,3.966,2.966,5.766,10.63,12.03,8.066,2.933,60.818000000000005
Sabanas de Manuela,Distraccion,La Guajira,1.1,1.0,1.466,6.233,10.36,6.866,5.4,8.7,12.26,13.23,8.733,3.103,78.451
Conejo El,Fonseca,La Guajira,0.333,0.666,1.291,4.708,7.708,4.833,3.75,6.333,7.791,9.227,5.0,1.652,53.292
Juguete El,Fonseca,La Guajira,0.629,0.928,1.821,6.928,9.535,6.535,5.035,7.285,10.71,11.82,7.928,2.785,71.939
Paulina La,Fonseca,La Guajira,1.333,0.142,1.526,6.227,10.04,8.571,8.0,10.68,14.59,14.09,9.5,3.0,87.699
Cruz Hda La,Hatonuevo,La Guajira,,,,,,,,,,,,,
Ejemplo El,Hatonuevo,La Guajira,0.352,0.75,0.75,4.176,6.187,3.235,3.6,5.937,6.882,8.117,6.294,2.5,48.78
Apto Maicao,Maicao,La Guajira,1.777,1.052,1.3,3.45,7.65,3.05,1.5,3.368,8.315,11.29,10.0,4.312,57.06399999999999
Esc Agr Carraipia,Maicao,La Guajira,4.153,2.923,2.576,6.846,10.96,5.545,5.12,8.037,12.55,15.34,13.68,9.08,96.80999999999999
Esc Ceura,Maicao,La Guajira,0.185,0.285,0.25,1.172,3.586,1.31,0.62,1.965,4.413,5.25,3.25,1.153,23.439
Guayabal,Maicao,La Guajira,0.555,0.611,0.277,1.666,4.888,2.388,1.333,3.944,4.705,6.166,3.722,1.611,31.866
Paraguachon,Maicao,La Guajira,0.555,0.185,0.23,1.0,2.28,0.961,0.24,1.653,3.923,5.222,3.384,1.769,21.402
Caracas Hda,Manaure,La Guajira,0.172,0.137,0.069,0.931,2.482,0.827,0.413,1.586,3.285,4.285,2.448,1.192,17.827
Manaure,Manaure,La Guajira,1.25,0.708,0.391,2.0,3.0,1.565,0.954,2.869,5.75,9.25,6.347,3.13,37.214000000000006
Mayapo,Manaure,La Guajira,0.692,0.115,0.192,1.269,2.0,1.076,0.76,1.5,4.192,6.115,3.307,1.576,22.794
Pajaro El,Manaure,La Guajira,0.333,0.5,0.291,0.96,2.84,1.125,0.44,1.96,3.24,5.08,2.875,1.28,20.924
Apto Alm Padilla,Riohacha,La Guajira,1.173,1.0,0.695,3.0,7.0,2.869,2.434,4.304,9.636,10.95,5.681,2.136,50.87800000000001
Arena La,Riohacha,La Guajira,0.75,0.55,1.05,4.523,6.85,3.85,2.381,5.45,7.476,9.894,6.473,3.0,52.247
Camarones,Riohacha,La Guajira,0.31,0.206,0.275,1.241,3.931,2.069,1.535,3.551,6.172,7.241,3.62,1.206,31.357
Matitas,Riohacha,La Guajira,2.48,1.291,2.166,5.88,11.0,5.84,4.6,9.0,12.47,14.08,9.26,5.087,83.15400000000001
Remedios Los,Riohacha,La Guajira,0.344,0.413,0.448,1.896,4.551,2.689,1.827,3.793,5.862,7.206,3.689,1.275,33.993
Canaverales,San Juan del Cesar,La Guajira,0.709,0.677,1.032,4.29,7.322,5.032,4.258,6.032,7.225,8.0,4.871,2.0,51.448
Hatico D Los Indio,San Juan del Cesar,La Guajira,0.607,0.448,1.0,5.103,9.62,6.034,4.666,6.965,11.0,10.72,4.571,2.035,62.76899999999999
San Juan del Cesar,San Juan del Cesar,La Guajira,0.259,0.259,0.925,3.814,7.296,5.192,3.423,5.37,8.074,8.481,4.074,1.888,49.055
Ahuyama,Uribia,La Guajira,0.192,0.153,0.04,0.6,1.269,0.384,0.28,1.0,2.16,3.36,2.307,0.538,12.283
Buenos Aires,Uribia,La Guajira,1.034,0.655,0.275,0.586,1.344,0.517,0.413,0.758,2.103,5.448,4.931,3.517,21.581
Caimito,Uribia,La Guajira,1.136,0.333,0.136,0.5,1.636,0.681,0.363,1.238,1.809,5.19,4.454,2.318,19.794
Carrizal,Uribia,La Guajira,0.607,0.107,0.214,0.821,1.964,0.642,0.214,1.107,2.75,5.444,3.296,1.392,18.558
Irraipa,Uribia,La Guajira,0.185,0.148,0.111,0.777,0.851,0.703,0.384,1.038,2.12,4.73,3.32,1.555,15.922
Jasay,Uribia,La Guajira,0.071,0.214,0.142,0.555,1.333,0.5,0.142,1.214,2.642,4.142,2.071,0.888,13.913999999999998
Jojoncito,Uribia,La Guajira,0.083,0.25,0.291,1.0,1.5,0.458,0.708,1.375,3.125,4.458,3.375,1.583,18.205999999999996
Kauraquimana,Uribia,La Guajira,1.928,1.321,0.892,1.428,2.035,0.928,0.571,1.428,2.928,7.107,6.0,3.928,30.494
Nazareth,Uribia,La Guajira,5.157,3.217,3.347,2.583,2.791,1.434,1.375,2.166,5.434,12.47,14.09,9.764,63.828
Nuevo Ambiente,Uribia,La Guajira,0.222,0.107,0.071,0.321,0.75,0.392,0.428,0.892,2.142,3.928,2.296,1.333,12.882
Orochon,Uribia,La Guajira,0.608,0.09,0.304,0.956,2.0,0.347,0.087,1.739,2.913,4.304,3.304,1.09,17.741999999999997
Perpana,Uribia,La Guajira,0.192,0.192,0.038,0.884,1.384,0.346,0.307,1.269,1.807,6.461,3.192,1.461,17.533
Pto Estrella,Uribia,La Guajira,1.071,0.178,0.428,0.428,0.75,0.107,0.444,0.464,1.428,3.892,3.392,2.285,14.866999999999999
Pto Lopez,Uribia,La Guajira,0.214,0.142,0.214,0.071,0.678,0.428,0.481,0.714,1.037,2.703,3.037,1.481,11.2
Rancho Grande,Uribia,La Guajira,0.888,0.607,0.285,1.296,2.678,1.185,0.555,2.357,5.703,8.178,5.178,2.642,31.552
Santana Urraich,Uribia,La Guajira,0.222,0.185,0.074,0.777,1.777,0.423,0.444,1.111,2.888,4.074,2.111,0.555,14.641
Siapana,Uribia,La Guajira,0.925,0.214,0.142,0.607,0.535,0.214,0.285,0.928,1.892,4.0,3.892,2.333,15.967
Sillamana,Uribia,La Guajira,0.357,0.285,0.142,0.285,1.178,0.285,0.214,1.142,2.0,4.214,2.392,0.928,13.422
Sipanao,Uribia,La Guajira,3.107,1.592,1.321,1.777,2.071,0.555,0.571,1.464,3.892,7.428,8.666,5.607,38.051
Tumamana,Uribia,La Guajira,0.3,0.15,0.15,0.6,1.5,0.6,0.7,1.15,2.263,4.65,2.25,1.4,15.713000000000001
Urumita,Urumita,La Guajira,0.59,1.818,2.636,8.545,15.9,12.6,9.782,14.3,17.13,17.26,8.818,3.454,112.83299999999998
Villanueva,Villanueva,La Guajira,0.615,0.961,1.5,6.0,11.11,8.36,6.115,9.653,10.73,12.07,5.615,2.5,75.229
Cenizo El,Aracataca,Magdalena,1.774,2.4,3.833,9.741,14.6,11.3,11.51,13.35,14.2,15.76,10.06,3.533,112.061
Maria La,Aracataca,Magdalena,0.384,0.769,1.423,6.038,7.461,6.72,4.916,7.153,9.538,9.538,4.961,2.115,61.016
Cabana La Hda,Ariguani,Magdalena,1.454,2.318,3.863,7.181,8.454,5.59,6.09,8.227,8.318,7.818,5.636,2.454,67.40299999999999
Dificil El Camp,Ariguani,Magdalena,2.107,3.035,4.069,6.464,8.034,6.344,6.034,7.206,8.344,8.034,6.206,2.793,68.67000000000002
Palmasola,Ariguani,Magdalena,0.937,2.187,3.687,6.562,6.812,5.437,6.062,7.562,7.625,7.75,5.75,1.812,62.183
Villa Concepcion,Ariguani,Magdalena,1.185,2.592,3.925,7.37,8.74,6.148,6.037,7.846,7.814,8.814,6.444,1.769,68.68400000000001
Palma La,Cienaga,Magdalena,0.214,0.142,0.285,2.035,5.607,6.407,5.607,7.678,10.21,9.214,4.285,1.037,52.721
Palmor El,Cienaga,Magdalena,2.318,3.181,4.272,12.45,17.18,14.31,12.68,15.81,16.42,19.4,14.14,5.45,137.611
San Pablo,Cienaga,Magdalena,4.321,4.357,6.379,14.86,22.65,17.93,19.13,22.06,22.2,23.17,14.86,5.965,177.88200000000003
Sevillano,Cienaga,Magdalena,0.087,0.173,0.304,2.652,6.391,6.521,4.956,7.956,9.695,10.34,4.545,1.181,54.801
Ye La,Cienaga,Magdalena,0.481,0.392,0.678,2.74,8.884,10.11,9.571,12.35,14.14,12.85,7.535,1.857,81.588
Apto Las Flores,El Banco,Magdalena,1.851,2.615,4.62,9.629,13.82,11.46,10.14,14.5,15.58,16.85,12.46,4.448,117.97300000000001
Menchiquejo,El Banco,Magdalena,1.0,2.153,3.576,7.23,10.46,8.538,7.192,9.73,11.26,10.84,7.92,2.884,82.783
Negritos Los,El Banco,Magdalena,0.904,1.1,2.714,5.952,9.523,7.476,6.952,9.333,10.95,11.14,7.19,2.476,75.71
San Roque Alertas,El Banco,Magdalena,1.333,1.611,3.777,7.333,10.38,7.882,8.611,10.11,12.38,11.22,7.944,3.47,86.05100000000002
Tiogollo,El Pinon,Magdalena,1.111,1.555,2.944,6.944,8.388,8.555,7.0,8.777,9.277,11.27,5.833,2.5,74.154
Bayano,El Reten,Magdalena,0.291,0.291,0.833,4.125,7.333,6.625,3.791,6.458,8.708,10.12,4.333,1.5,54.407999999999994
Bongo El,El Reten,Magdalena,0.28,0.52,0.84,4.08,8.24,7.44,5.68,9.16,10.32,10.96,5.2,1.32,64.04
Destino El,El Reten,Magdalena,0.387,0.548,1.258,4.161,7.064,5.8,4.935,6.483,8.741,9.258,5.612,1.516,55.76299999999999
Florida La,El Reten,Magdalena,0.153,0.576,0.703,4.481,7.653,6.925,5.185,7.0,10.37,10.37,5.333,1.37,60.11899999999999
Gavilan,El Reten,Magdalena,0.333,0.214,0.444,2.482,5.517,5.758,4.069,5.862,8.793,8.0,4.892,0.793,47.157000000000004
Zacapa,El Reten,Magdalena,0.842,0.842,2.368,7.684,10.72,9.736,10.1,12.21,14.05,15.05,9.21,2.21,95.022
Bellavista,Fundacion,Magdalena,1.741,2.838,3.741,8.322,9.967,8.612,6.29,10.0,9.645,10.67,7.677,2.871,82.37400000000001
Dona Maria,Fundacion,Magdalena,1.062,1.75,3.5,6.562,7.25,5.812,4.062,6.437,8.5,9.0,6.187,2.812,62.934
Fundacion,Fundacion,Magdalena,0.566,0.833,1.633,5.066,6.066,5.666,4.066,5.933,8.069,8.607,5.31,2.206,54.021
Sta Rosa de Lima,Fundacion,Magdalena,0.653,1.5,2.076,5.653,6.384,5.807,4.423,6.615,6.807,9.72,5.153,2.0,56.791000000000004
Iran,Nueva Granada,Magdalena,1.0,1.562,2.25,4.866,5.333,3.625,4.0,5.187,5.875,6.125,5.562,2.812,48.197
Nueva Granada,Nueva Granada,Magdalena,2.294,3.125,4.562,6.882,7.764,6.352,7.705,9.235,8.352,8.705,7.235,2.705,74.916
Garrapata,Pivijay,Magdalena,0.937,1.062,1.5,4.75,5.75,5.25,5.437,6.625,7.125,8.312,5.75,2.437,54.935
Media Luna,Pivijay,Magdalena,0.437,0.5,0.937,5.0,8.062,7.937,6.375,9.062,9.437,9.75,6.6,2.933,67.03
Monterrubio,Pivijay,Magdalena,1.066,2.466,3.666,6.8,8.266,6.8,6.433,8.333,9.366,9.7,6.481,2.433,71.81
Agrado El,Plato,Magdalena,1.687,2.125,2.875,6.187,6.562,5.187,6.812,7.0,7.125,6.687,6.625,3.062,61.934
Apure,Plato,Magdalena,2.333,2.833,4.0,6.444,7.666,6.388,7.666,8.833,7.888,7.555,5.666,2.444,69.716
Esperanza La,Puebloviejo,Magdalena,0.12,0.04,0.36,3.6,6.153,6.076,5.2,6.615,8.56,8.076,3.884,1.423,50.107000000000006
Palo Alto,Puebloviejo,Magdalena,0.225,0.258,0.516,3.129,6.29,6.483,4.612,6.483,8.677,8.193,4.741,0.871,50.478
Tasajera,Puebloviejo,Magdalena,0.033,0.133,0.064,1.0,1.933,2.793,2.29,3.096,4.612,5.0,2.677,0.709,24.34
San Rafael,Remolino,Magdalena,0.111,0.222,0.5,3.055,5.666,5.222,5.222,6.5,7.388,6.666,4.111,0.944,45.607000000000006
San Angel,Sabanas de San Angel,Magdalena,1.62,2.178,3.655,6.827,8.758,5.655,6.172,9.0,9.357,10.96,7.0,2.428,73.60999999999999
Salamina,Salamina,Magdalena,0.375,0.125,0.937,3.437,6.125,6.0,5.125,7.062,7.187,5.875,4.562,1.812,48.62199999999999
San Sebastian,San Sebastian de Buenavista,Magdalena,0.625,0.958,1.833,5.541,8.541,6.478,6.521,8.416,10.3,10.87,5.958,2.291,68.332
Seis El,San Sebastian de Buenavista,Magdalena,1.571,2.571,4.357,7.933,9.133,7.8,7.733,11.0,10.0,10.0,7.133,3.533,82.764
San Zenon,San Zenon,Magdalena,0.84,1.24,2.08,5.56,8.48,6.8,6.52,7.96,9.2,8.6,5.88,2.75,65.91
Brillante El,Santa Ana,Magdalena,1.481,2.629,4.037,7.0,7.769,5.481,5.5,8.222,8.555,9.111,6.148,2.148,68.08099999999999
Pueblito El,Santa Ana,Magdalena,1.304,2.391,3.304,6.521,7.087,5.826,5.434,7.043,7.173,7.521,4.782,2.739,61.12500000000001
Mecha La,Santa Barbara de Pinto,Magdalena,0.954,1.636,3.272,6.136,7.181,5.954,6.0,6.59,7.045,6.5,4.727,2.272,58.267
Tierra Grata,Santa Barbara de Pinto,Magdalena,0.375,1.0,2.04,4.4,5.96,6.28,5.52,7.08,6.708,6.48,3.88,1.869,51.592000000000006
Apto Simon Bolivar,Santa Marta,Magdalena,0.464,1.0,0.821,2.259,6.75,9.0,9.172,11.92,13.6,12.65,6.964,2.206,76.80600000000001
Buritaca,Santa Marta,Magdalena,1.708,2.333,2.72,5.2,7.36,5.92,5.44,7.04,11.08,13.68,11.82,6.0,80.301
Guachaca,Santa Marta,Magdalena,3.518,3.814,5.0,8.153,9.653,7.384,6.185,8.518,13.88,16.52,15.46,7.884,105.96900000000001
Jirocasaca,Santa Marta,Magdalena,1.62,1.379,1.758,7.172,15.27,13.89,11.68,16.17,20.79,22.44,15.93,5.31,133.409
Minca,Santa Marta,Magdalena,0.965,0.793,1.31,5.896,14.1,14.68,13.41,18.62,22.24,23.0,14.46,4.178,133.652
Palomino,Santa Marta,Magdalena,1.107,2.178,1.827,4.896,6.689,5.586,3.551,6.448,10.71,12.17,9.413,4.482,69.057
Parque Tayrona,Santa Marta,Magdalena,4.6,5.55,5.25,11.42,12.19,9.0,7.285,10.33,15.57,18.14,17.76,11.3,128.395
San Lorenzo,Santa Marta,Magdalena,3.464,3.466,4.62,13.1,22.06,21.3,20.43,24.03,25.72,25.06,18.96,8.137,190.347
Univ Tec Magdalena,Santa Marta,Magdalena,0.629,0.5,0.592,2.538,6.518,7.73,7.963,10.29,13.55,14.65,8.8,2.75,76.51
Vista Nieves,Santa Marta,Magdalena,1.087,1.956,2.13,9.347,16.65,16.47,15.82,19.47,21.82,20.6,12.91,3.913,142.173
Cocos Los,Sitionuevo,Magdalena,0.0,0.04,0.16,1.541,4.2,4.24,2.92,5.208,6.76,7.181,4.0,1.19,37.44
Carmen El,Zona Bananera,Magdalena,0.433,0.666,1.225,4.7,8.066,7.871,6.0,7.354,10.19,10.54,6.451,1.871,65.36699999999999
Enano El,Zona Bananera,Magdalena,0.153,0.23,0.384,2.307,6.0,5.961,5.5,7.153,9.923,9.56,3.68,1.04,51.891
Padelma,Zona Bananera,Magdalena,0.677,0.677,1.566,5.5,11.19,11.03,9.548,13.51,15.12,14.67,8.967,2.161,94.616
Poly La,Zona Bananera,Magdalena,0.107,0.172,0.31,2.379,6.448,6.571,6.0,8.178,10.82,10.78,5.814,0.928,58.507
Prado Sevilla,Zona Bananera,Magdalena,0.666,0.677,1.62,5.551,12.73,12.61,11.51,15.29,16.93,16.41,10.16,2.933,107.08699999999999
Proyectos Los,Zona Bananera,Magdalena,0.133,0.2,0.741,3.233,5.58,6.161,3.741,5.677,7.322,7.2,4.6,0.871,45.45900000000001
Ruby El,Zona Bananera,Magdalena,0.312,0.25,0.25,2.882,7.529,6.235,5.117,7.941,11.7,9.941,5.176,1.411,58.744
San Isidro,Zona Bananera,Magdalena,0.258,0.161,0.419,2.032,5.451,4.838,4.741,6.419,9.0,8.709,3.967,0.774,46.769000000000005
San Juan,Zona Bananera,Magdalena,0.217,0.173,0.478,3.954,7.227,8.0,5.478,6.869,9.045,10.08,4.956,1.13,57.607000000000006
Sara La,Zona Bananera,Magdalena,0.321,0.285,0.75,3.892,8.178,8.107,6.607,8.535,11.14,11.53,6.5,1.535,67.38
Sta Rosa,Zona Bananera,Magdalena,0.5,0.625,0.875,4.812,9.187,9.125,7.437,9.812,12.93,14.75,8.437,2.187,80.67699999999999
Union La,Zona Bananera,Magdalena,0.354,0.225,0.612,2.548,6.161,5.483,4.451,5.838,7.516,7.645,4.903,1.161,46.897
Acacias,Acacias,Meta,6.645,7.266,11.9,20.13,23.96,23.8,23.35,19.83,18.03,19.25,18.8,11.83,204.79100000000005
Manzanares,Acacias,Meta,9.416,8.875,13.9,19.45,23.72,24.28,25.32,22.12,20.76,19.52,20.26,16.09,223.711
Cabuyaro,Cabuyaro,Meta,1.566,3.833,6.033,12.93,15.7,15.53,15.29,13.5,12.03,11.06,7.833,3.1,118.405
Toro El,Castilla La Nueva,Meta,1.772,3.954,6.952,13.8,16.14,15.86,14.45,11.86,10.9,11.45,8.636,3.181,118.955
San Luis Cubarral,Cubarral,Meta,7.071,8.857,13.14,18.92,21.68,21.13,20.75,18.03,17.06,17.44,17.96,10.77,192.80800000000002
Cabana Hda La,Cumaral,Meta,4.894,8.6,11.45,20.66,23.45,23.0,23.57,20.8,18.09,18.47,16.09,8.333,197.407
Calvario El,El Calvario,Meta,6.678,9.535,13.41,20.03,22.75,24.42,25.06,23.1,19.82,18.07,14.42,10.11,207.40299999999996
Monfort,El Calvario,Meta,6.09,9.565,13.13,21.39,25.08,26.43,26.6,24.04,21.3,21.73,18.0,11.86,225.21499999999997
Mesa de Yamanes,El Castillo,Meta,3.259,6.125,9.739,14.7,18.18,17.25,17.84,14.53,13.04,11.92,11.33,5.592,143.50500000000002
Calime,El Dorado,Meta,6.95,9.315,13.7,19.05,22.15,22.2,19.55,18.4,17.1,18.72,17.61,10.63,195.375
Cano Blanco,Fuente De Oro,Meta,2.666,6.944,8.888,15.84,19.22,18.05,17.84,14.94,11.47,12.63,11.27,4.111,143.869
Fuente de Oro,Fuente De Oro,Meta,3.428,6.15,8.142,16.52,18.14,17.35,18.25,14.73,12.28,14.71,11.52,4.428,145.648
Holanda La,Granada,Meta,4.555,7.421,12.05,18.66,22.26,21.27,22.33,18.94,16.26,17.63,15.47,6.411,183.25699999999998
Cano Hondo,Guamal,Meta,7.758,9.285,13.7,20.32,22.93,22.6,22.25,19.42,17.75,19.2,18.55,13.25,207.01299999999998
Guamal,Guamal,Meta,5.947,7.9,11.04,18.19,21.76,21.09,19.61,16.04,15.19,15.95,15.36,8.9,176.977
Macarena La,La Macarena,Meta,5.227,8.523,12.0,19.1,21.0,22.86,22.42,20.61,16.54,15.47,14.86,10.8,189.41000000000003
Lejanias Castillo,Lejanias,Meta,5.733,10.25,14.12,22.75,25.43,25.05,25.58,22.17,21.58,22.88,20.94,11.29,227.773
Mapiripan,Mapiripan,Meta,2.933,5.333,7.2,12.56,15.75,14.46,14.62,12.81,10.0,10.31,9.375,3.4,118.75100000000002
Mesetas,Mesetas,Meta,7.266,8.47,12.64,21.11,24.23,24.52,24.05,21.6,20.05,20.11,17.52,9.437,211.00300000000001
Pororio El,Puerto Concordia,Meta,4.235,8.058,10.94,19.58,22.5,22.0,21.17,17.94,15.43,17.0,14.06,7.266,180.17899999999997
Carimagua,Puerto Gaitan,Meta,2.809,3.9,7.869,16.56,21.73,23.26,23.26,20.73,19.04,17.0,11.22,4.761,172.139
Pto Gaitan,Puerto Gaitan,Meta,1.392,3.034,5.448,11.31,14.62,16.2,16.58,14.42,12.28,10.92,7.037,2.62,115.86100000000002
Tierra Grata,Puerto Lleras,Meta,2.562,6.375,8.812,15.68,17.62,18.25,19.6,14.73,12.37,13.73,12.21,5.0,146.93900000000002
Fundo Nuevo Humapo,Puerto Lopez,Meta,0.687,4.062,5.187,10.8,14.06,14.13,14.31,12.86,10.38,9.785,7.25,2.066,105.577
Margaritas Hda Las,Puerto Lopez,Meta,1.375,4.533,7.6,13.93,18.18,18.81,18.26,16.26,13.26,13.66,10.25,2.818,138.936
Nare,Puerto Lopez,Meta,1.619,5.5,7.761,15.33,18.42,18.61,17.09,13.8,13.09,12.9,8.666,3.619,136.40500000000003
Plata La,Puerto Lopez,Meta,1.904,4.181,6.954,13.86,17.13,17.08,17.86,14.63,13.08,13.6,8.4,3.19,131.86899999999997
Pto Lopez,Puerto Lopez,Meta,1.413,3.793,6.31,13.65,16.41,16.85,16.28,13.79,11.65,11.33,6.925,2.655,121.05600000000001
Salados Los,Puerto Lopez,Meta,4.09,3.347,8.043,13.81,15.4,17.3,17.31,15.18,12.71,11.56,10.09,5.285,134.125
Candilejas,Puerto Rico,Meta,3.687,7.562,10.06,17.12,20.37,20.75,21.31,17.85,13.8,17.93,14.86,6.4,171.69900000000004
Pto Rico,Puerto Rico,Meta,3.285,5.909,8.318,14.8,16.85,17.9,17.47,14.04,12.7,14.4,11.19,5.571,142.43300000000002
Salinas de Upin,Restrepo,Meta,9.473,10.45,16.95,24.05,26.8,27.0,25.72,24.15,22.2,23.42,22.0,14.72,246.93299999999996
Micos Los,San Juan de Arama,Meta,2.95,6.2,8.45,16.15,18.84,19.36,19.52,15.0,13.25,14.1,12.85,5.45,152.11999999999998
Penas Blancas,San Juan de Arama,Meta,3.294,6.647,8.823,14.47,17.52,18.29,17.41,14.0,11.88,13.17,11.41,4.235,141.14900000000003
San Juan de Arama,San Juan de Arama,Meta,4.117,7.941,10.52,17.29,20.29,20.11,19.82,16.47,14.35,16.23,12.35,5.47,164.95799999999997
San Martin,San Martin,Meta,3.333,6.142,9.619,17.5,19.42,19.0,17.66,14.85,12.66,14.9,12.95,6.238,154.272
Apto Vanguardia,Villavicencio,Meta,7.967,10.0,15.29,23.38,26.67,26.7,26.4,23.9,22.03,22.22,21.41,13.7,239.667
Libertad La,Villavicencio,Meta,4.571,7.222,10.92,19.11,22.7,23.07,21.81,19.71,18.1,17.53,15.19,7.703,187.636
Ojo de Agua,Villavicencio,Meta,2.8,5.7,8.19,16.35,18.8,18.1,18.3,15.85,13.5,14.38,11.5,4.666,148.136
Pompeya,Villavicencio,Meta,2.772,5.909,8.136,16.22,18.4,18.22,16.72,15.36,12.63,13.59,10.54,3.954,142.451
Campo Alegre,Vistahermosa,Meta,3.411,6.176,8.117,13.94,15.5,17.0,15.11,12.94,11.82,14.7,10.33,5.0,134.044
Pinalito,Vistahermosa,Meta,2.5,6.312,8.666,14.61,17.16,16.47,16.89,13.31,10.89,13.05,11.36,4.888,136.10600000000002
Vista Hermosa,Vistahermosa,Meta,5.074,8.178,13.67,19.61,22.96,22.25,20.96,18.8,18.22,18.03,14.78,8.541,191.073
Apto San Luis,Aldana,Narino,18.0,17.13,20.93,20.58,21.35,20.56,19.76,18.16,17.51,18.16,20.35,20.12,232.60999999999996
