NOMBRE,MUNICIPIO,DEPARTAMENTO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
Divisiones,Sardinata,Norte Santander,99.93,137.5,134.8,234.9,282.0,230.2,229.4,288.0,356.0,381.8,328.5,298.0,3001.03
Jordan El,Sardinata,Norte Santander,146.0,152.6,201.6,301.3,304.8,191.1,250.8,335.5,467.0,508.0,429.5,331.8,3620.0
Mercedes Las,Sardinata,Norte Santander,123.4,141.2,195.2,306.9,269.0,129.1,172.0,226.3,374.0,389.9,362.9,248.4,2938.3
San Gil,Sardinata,Norte Santander,147.4,177.1,201.3,314.3,326.0,136.9,168.7,237.1,396.8,475.1,418.5,271.7,3270.9
Sardinata,Sardinata,Norte Santander,65.86,88.07,123.5,195.8,146.1,58.0,53.3,108.3,186.9,249.2,224.9,146.0,1645.93
Rincon Los,Silos,Norte Santander,27.2,28.66,57.31,69.37,84.93,68.62,62.81,83.81,72.56,76.37,49.06,24.56,705.26
Silos,Silos,Norte Santander,14.61,24.16,46.49,92.83,102.3,96.27,84.91,87.91,95.64,109.6,61.93,32.85,849.5
Quince Letras,Teorama,Norte Santander,61.34,77.76,105.1,199.2,250.8,160.6,163.6,225.1,315.8,334.3,261.4,144.8,2299.8
Teorama,Teorama,Norte Santander,35.25,41.32,55.71,117.9,142.6,88.62,110.2,141.7,190.3,170.7,125.8,74.11,1294.21
Campo Tres,Tibu,Norte Santander,100.4,135.4,169.3,343.0,372.4,233.8,282.9,326.9,423.1,435.6,374.7,254.0,3451.5
Cno La Raya,Tibu,Norte Santander,150.6,147.5,191.2,446.7,438.4,266.1,307.8,345.3,472.3,495.6,443.8,293.5,3998.8
Hacharira,Tibu,Norte Santander,122.8,148.2,204.5,437.2,501.6,376.7,385.0,442.2,518.3,606.6,627.5,312.4,4683.0
Oru,Tibu,Norte Santander,108.7,201.4,230.6,495.1,472.9,314.6,339.8,360.0,469.5,511.2,497.7,331.4,4332.9
Petrolea,Tibu,Norte Santander,77.46,94.68,137.0,283.1,255.0,153.1,193.3,245.9,298.9,332.3,329.5,195.1,2595.34
Pto Barco,Tibu,Norte Santander,118.5,124.9,167.0,439.9,524.5,401.2,340.9,474.6,540.4,646.1,580.9,287.2,4646.1
Tibu,Tibu,Norte Santander,76.69,106.1,135.9,311.9,265.1,167.7,193.0,230.7,280.7,355.4,286.4,177.9,2587.49
Campo Hermoso,Toledo,Norte Santander,219.5,302.3,364.2,483.9,595.6,821.8,736.6,628.4,494.5,358.0,281.1,214.7,5500.6
San Bernardo Bata,Toledo,Norte Santander,36.76,58.53,91.03,133.5,155.2,206.6,196.7,165.4,112.7,81.55,62.73,43.69,1344.39
Sta Maria-Abastos,Toledo,Norte Santander,175.1,287.8,343.2,505.0,638.5,800.2,725.0,656.1,569.3,451.3,363.2,229.5,5744.2
San Juan,Villa Caro,Norte Santander,12.94,17.69,49.57,105.2,88.76,23.84,21.76,51.84,136.3,160.5,73.53,29.69,771.62
Villa Caro,Villa Caro,Norte Santander,37.46,49.96,50.8,126.6,122.9,49.51,48.59,68.48,158.3,190.7,137.9,66.84,1108.04
Villa del Rosario,Villa del Rosario,Norte Santander,41.35,45.0,54.53,93.0,65.25,33.07,27.32,33.33,68.39,141.8,110.7,68.96,782.7
Michoacan,Colon,Putumayo,107.7,125.6,134.8,180.1,208.4,209.2,210.8,143.7,111.4,95.69,102.9,119.3,1749.59
Vichoy,Colon,Putumayo,107.6,105.4,116.6,172.9,223.0,241.3,240.7,169.4,110.9,119.7,111.4,99.8,1818.7
Campucana,Mocoa,Putumayo,212.2,227.4,257.9,404.7,510.3,529.5,513.8,384.5,300.9,281.0,236.1,214.2,4072.5
Condagua,Mocoa,Putumayo,177.8,210.0,238.4,325.9,380.8,373.6,357.1,272.7,226.9,219.8,228.2,199.2,3210.4
Pepino El,Mocoa,Putumayo,436.8,328.6,452.3,542.0,606.9,620.9,548.6,398.7,357.1,351.2,339.6,366.6,5349.3
Pto Limon,Mocoa,Putumayo,354.9,301.1,332.6,582.6,562.0,493.8,490.9,383.5,360.9,399.9,369.5,389.3,5021.0
Angosturas,Puerto Asis,Putumayo,207.0,251.0,347.3,418.9,423.6,368.5,397.5,284.9,291.7,290.3,298.3,238.8,3817.8
Pto Asis,Puerto Asis,Putumayo,208.9,244.5,330.3,371.6,376.6,381.5,324.3,222.3,259.3,291.2,325.2,218.8,3554.5
Pto Caicedo,Puerto Caicedo,Putumayo,209.2,292.6,312.8,385.2,403.2,342.7,286.2,262.2,235.5,284.9,311.0,217.2,3542.7
Sta Lucia,Puerto Guzman,Putumayo,303.0,360.2,429.4,561.0,608.6,495.9,440.2,363.8,345.3,422.9,427.7,301.5,5059.5
Pto Leguizamo,Puerto Leguizamo,Putumayo,110.0,208.9,224.1,298.5,336.7,395.1,317.6,240.8,244.5,240.3,210.9,137.9,2965.3
Tagua La,Puerto Leguizamo,Putumayo,107.2,199.1,211.5,285.1,333.1,317.4,255.6,228.3,207.7,217.6,183.5,121.1,2667.2
Chungacaspi,San Francisco,Putumayo,103.5,118.7,142.3,190.3,268.9,349.9,471.8,295.5,198.0,129.6,116.3,107.8,2492.6
Minchoy,San Francisco,Putumayo,184.0,202.0,186.9,259.4,339.2,336.0,364.5,280.5,230.8,159.2,171.4,160.3,2874.2
San Antonio,San Francisco,Putumayo,93.47,106.0,137.9,173.2,256.6,222.1,219.8,179.8,138.2,126.4,116.0,101.0,1870.47
San Francisco,San Francisco,Putumayo,159.5,191.2,231.2,258.6,277.0,390.2,420.0,288.2,246.4,154.9,153.1,157.1,2927.4
Torre Tv San Fco,San Francisco,Putumayo,208.6,241.0,280.0,387.0,528.6,629.2,779.8,504.7,314.9,254.5,212.1,209.5,4549.9
San Miguel,San Miguel,Putumayo,202.3,239.7,380.1,301.9,329.4,297.2,205.8,176.1,253.8,277.9,315.0,171.0,3150.2
Balsayaco,Santiago,Putumayo,106.0,118.1,135.4,156.0,205.9,239.2,252.6,202.0,147.4,121.4,112.6,106.1,1902.7
Carrizal,Santiago,Putumayo,175.0,171.8,190.8,250.7,300.8,311.8,302.3,230.9,170.6,148.9,164.6,147.0,2565.2
Quinchoa,Santiago,Putumayo,99.88,114.3,137.9,159.1,181.9,179.5,190.7,124.3,102.1,105.9,103.1,82.98,1581.66
Buenos Aires,Sibundoy,Putumayo,158.0,144.9,169.4,190.8,230.9,242.8,266.4,174.9,165.8,146.5,156.3,137.7,2184.4
Primavera La,Sibundoy,Putumayo,93.18,117.0,119.8,174.6,216.5,207.3,227.2,153.7,118.0,115.9,99.9,97.05,1740.13
Putumayo,Sibundoy,Putumayo,76.88,77.44,121.3,146.4,191.6,179.5,191.7,153.9,121.7,102.2,83.26,82.09,1527.97
San Pablo,Sibundoy,Putumayo,47.24,71.01,78.77,126.0,138.2,151.9,165.0,117.7,80.45,73.72,77.19,84.05,1211.23
Sibundoy,Sibundoy,Putumayo,99.66,95.25,121.3,156.4,190.5,182.4,192.7,136.3,120.2,120.7,119.0,101.9,1636.31
Churuyaco,Valle del Guamuez,Putumayo,393.4,444.0,459.3,571.4,586.7,559.3,451.7,364.2,450.3,433.9,493.9,402.4,5610.5
Villagarzon,Villagarzon,Putumayo,315.0,318.2,370.3,507.5,534.1,571.0,515.5,351.3,358.9,361.7,352.0,329.7,4885.2
Apto El Eden,Armenia,Quindio,138.3,156.3,202.4,255.9,222.2,136.3,99.19,109.8,179.9,241.9,254.9,166.3,2163.39
Sena El,Armenia,Quindio,192.0,203.5,245.5,292.3,235.6,129.0,83.55,101.4,146.2,295.2,354.3,272.2,2550.75
Paraguaycito,Buenavista,Quindio,156.8,138.0,218.9,254.2,206.7,95.7,71.91,97.55,168.7,283.7,291.3,172.9,2156.36
Bella La,Calarca,Quindio,157.6,160.2,236.9,245.8,203.0,88.71,69.76,92.04,147.3,266.1,300.4,217.3,2185.11
Pijao,Pijao,Quindio,221.5,172.9,225.4,235.3,202.3,96.81,71.45,71.63,145.6,258.2,353.2,233.1,2287.39
Salento,Salento,Quindio,255.3,187.5,233.7,281.9,190.5,127.0,73.27,94.26,165.4,318.0,392.8,265.8,2585.43
Maria La,Apia,Risaralda,112.8,118.9,177.8,210.2,245.2,218.5,170.6,184.2,191.6,237.5,257.2,165.0,2289.5
Tribuna La,Balboa,Risaralda,109.0,121.9,196.6,225.0,235.4,172.6,120.7,122.9,183.8,257.2,233.1,147.7,2125.9
Taparcal,Belen de Umbria,Risaralda,139.1,136.0,181.3,260.9,295.8,214.7,154.7,162.8,205.0,276.6,296.3,177.0,2500.2
Bosque El,Dosquebradas,Risaralda,185.3,154.5,261.5,299.6,295.0,195.0,158.5,177.0,239.4,341.8,337.1,197.2,2841.9
Sub La Rosa,Dosquebradas,Risaralda,164.3,135.4,244.0,277.1,266.0,182.9,162.2,141.3,226.3,344.8,322.4,173.8,2640.5
Bellavista,Guatica,Risaralda,99.29,109.0,151.6,229.2,218.2,144.9,121.3,134.0,167.0,199.5,163.5,101.7,1839.19
San Clemente,Guatica,Risaralda,125.2,122.6,186.7,257.9,252.7,177.8,162.1,161.8,257.9,271.8,199.2,151.9,2327.6
Virginia La-Alerta,La Virginia,Risaralda,97.45,105.4,172.6,211.5,236.3,147.3,114.8,108.8,167.2,181.2,195.3,122.6,1860.45
Recuerdo El,Marsella,Risaralda,168.7,145.8,224.9,282.7,297.2,226.1,198.1,205.3,239.8,284.9,285.3,190.1,2748.9
Mistrato,Mistrato,Risaralda,106.8,95.81,114.8,184.1,195.3,135.2,125.9,132.6,163.4,169.7,150.6,119.7,1693.91
Rio Arriba,Mistrato,Risaralda,190.0,171.3,210.8,265.8,280.9,197.4,177.9,196.3,226.8,323.0,275.6,213.2,2729.0
Apto Matecana,Pereira,Risaralda,138.4,135.5,201.8,222.9,250.3,185.6,125.2,129.1,193.8,269.1,272.1,177.0,2300.8
Bohemia La,Pereira,Risaralda,105.0,101.0,175.0,197.6,224.4,155.8,118.4,127.7,155.4,200.0,200.8,117.5,1878.6
Cambulos Los,Pereira,Risaralda,103.5,103.7,153.5,188.0,212.7,139.7,101.5,126.4,137.7,224.9,221.6,107.2,1820.4
Cedral El,Pereira,Risaralda,210.9,199.7,269.7,294.2,246.8,134.3,101.2,107.2,163.0,369.3,339.4,251.2,2686.9
Maracay,Pereira,Risaralda,112.0,128.3,173.7,207.8,234.5,136.0,109.9,117.6,179.4,208.4,210.7,125.4,1943.7
Plta D Tratamiento,Pereira,Risaralda,150.3,156.4,212.0,268.0,285.0,184.3,127.1,158.7,187.0,308.8,307.2,186.8,2531.6
San Isidro,Pereira,Risaralda,105.1,112.1,164.1,192.3,216.2,140.8,114.3,118.1,158.6,215.0,208.7,115.2,1860.5
Linea La Porvenir,Pueblo Rico,Risaralda,123.9,129.4,136.6,201.5,230.2,203.7,149.1,162.0,195.2,233.3,217.1,140.2,2122.2
Pueblo Rico,Pueblo Rico,Risaralda,122.9,123.5,139.4,208.9,191.1,197.2,155.8,162.9,182.3,257.4,253.1,153.6,2148.1
Sta Cecilia,Pueblo Rico,Risaralda,470.4,380.4,401.2,539.0,489.9,414.3,418.0,456.8,552.4,773.8,753.6,621.8,6271.6
Guerrerito,Quinchia,Risaralda,104.8,108.6,138.9,200.5,224.9,137.9,94.31,124.5,202.8,222.5,202.3,147.9,1909.91
Campoalegre,Santa Rosa de Cabal,Risaralda,204.2,162.6,230.8,306.8,234.5,185.5,174.4,180.8,220.6,336.1,305.6,221.2,2763.1
Florida La,Santa Rosa de Cabal,Risaralda,217.1,190.7,266.5,362.2,363.0,253.2,225.1,214.9,294.7,378.8,346.0,190.0,3302.2
Jazmin El,Santa Rosa de Cabal,Risaralda,187.4,174.9,222.3,287.8,249.0,191.8,153.5,178.2,199.7,280.6,279.0,174.0,2578.2
Potreros,Santa Rosa de Cabal,Risaralda,183.3,187.8,232.6,279.5,241.8,161.3,116.3,139.0,196.6,340.7,281.1,210.5,2570.5
Sub Sta Rosa,Santa Rosa de Cabal,Risaralda,183.9,159.4,220.4,281.9,258.4,184.7,182.5,178.1,210.6,316.0,272.2,207.6,2655.7
Termales,Santa Rosa de Cabal,Risaralda,207.3,215.3,265.9,335.0,286.0,214.4,157.4,159.1,249.6,380.1,306.2,245.3,3021.6
Veracruz,Santa Rosa de Cabal,Risaralda,179.7,191.0,239.7,267.7,255.2,209.6,148.8,166.8,219.1,306.0,271.7,196.8,2652.1
Camelia La,Santuario,Risaralda,94.03,110.5,134.8,190.8,207.3,183.8,144.1,140.6,165.1,208.0,202.0,123.0,1904.03
Naranjos Los,Santuario,Risaralda,115.7,103.4,156.1,205.0,222.2,139.0,113.4,106.6,196.0,244.8,243.2,114.6,1960.0
Apto El Embrujo,Providencia,San Andres y Pr,74.35,46.12,23.63,34.98,123.1,170.2,138.4,148.0,183.7,300.6,265.7,126.6,1635.38
Pueblo Viejo,Providencia,San Andres y Pr,77.4,49.99,22.2,20.62,101.8,129.4,148.9,153.2,156.7,271.4,267.5,146.7,1545.81
San Felipe,Providencia,San Andres y Pr,111.4,63.47,21.3,21.86,160.2,166.5,168.7,187.6,192.9,342.9,292.3,165.2,1894.33
Apto Sesquicentena,San Andres,San Andres y Pr,76.98,37.75,23.57,33.22,131.3,205.5,199.0,201.2,238.4,323.8,269.6,140.9,1881.22
Empoislas,San Andres,San Andres y Pr,61.57,42.5,23.68,31.59,132.0,197.6,174.3,183.4,239.6,349.2,302.6,154.6,1892.64
Albania,Albania,Santander,127.2,164.2,225.0,344.0,281.0,143.2,106.0,126.0,196.9,349.6,299.7,192.1,2554.9
Sta Isabel,Barichara,Santander,25.88,56.59,68.22,132.6,145.2,93.07,100.3,104.8,125.4,155.5,80.15,44.51,1132.22
Apto Yariguies,Barrancabermeja,Santander,44.35,118.3,158.7,280.7,332.0,257.3,203.9,261.8,332.3,406.9,282.2,92.28,2770.73
Centro El,Barrancabermeja,Santander,70.5,126.8,174.2,249.9,279.1,215.0,177.1,220.1,323.8,329.1,271.4,100.9,2537.9
Chucuri,Barrancabermeja,Santander,55.98,95.98,200.5,322.6,368.9,263.5,216.6,335.0,412.6,429.6,304.8,123.6,3129.66
Pte La Paz,Betulia,Santander,134.6,209.8,239.3,373.5,351.8,191.0,161.5,187.1,324.7,459.2,435.0,219.9,3287.4
Bolivar,Bolivar,Santander,60.01,110.3,125.3,265.8,311.0,198.2,182.2,201.9,259.4,303.9,189.0,92.18,2299.19
Floresta La,Bucaramanga,Santander,68.18,86.07,124.5,125.0,136.8,98.35,122.4,124.0,121.2,127.2,104.8,54.62,1293.12
Univ Ind Santander,Bucaramanga,Santander,90.28,101.4,137.9,134.3,131.0,85.57,105.9,85.82,110.6,131.7,110.7,78.3,1303.47
Remolino,Cabrera,Santander,29.33,60.19,69.95,178.7,166.3,101.8,111.5,135.5,174.9,210.1,140.2,46.1,1424.57
Capitanejo,Capitanejo,Santander,10.34,30.53,45.08,89.1,103.4,63.95,48.37,54.01,93.99,125.5,56.86,23.41,744.54
Mina La,Capitanejo,Santander,10.04,25.79,40.1,78.2,87.29,49.24,38.34,50.32,80.51,119.2,42.89,13.05,634.97
Molinos Los,Capitanejo,Santander,12.94,33.8,44.42,88.54,111.6,57.02,46.88,74.54,107.3,143.0,63.83,18.07,801.94
Carcasi,Carcasi,Santander,41.64,68.21,86.44,202.4,194.9,108.2,78.77,110.1,184.8,240.7,134.0,45.89,1496.05
Paramo El,Carcasi,Santander,33.29,53.67,76.23,143.2,143.5,98.79,82.79,88.12,134.0,171.1,99.37,44.21,1168.27
Cepita,Cepita,Santander,35.25,46.28,69.47,92.46,115.3,70.86,78.55,71.4,111.2,121.3,77.83,29.24,919.14
Cerrito,Cerrito,Santander,25.7,54.43,79.66,145.8,138.1,77.8,58.63,93.46,128.2,162.3,112.4,49.1,1125.58
Tinaga Gja,Cerrito,Santander,25.73,58.57,86.67,150.0,143.1,82.85,65.78,102.1,142.2,177.6,120.1,54.22,1208.92
Charala,Charala,Santander,87.92,173.3,202.0,309.2,282.7,181.3,170.3,204.1,269.9,360.1,253.5,126.9,2621.22
Chima,Chima,Santander,100.2,176.4,218.4,346.0,331.0,196.1,216.4,252.4,320.3,399.4,293.9,156.3,3006.8
Rodeo El Hda,Chima,Santander,92.6,170.1,170.8,288.0,282.8,180.1,205.6,228.4,340.2,342.6,290.9,145.7,2737.8
Cimitarra,Cimitarra,Santander,100.4,166.5,238.4,303.5,224.2,176.2,139.6,182.5,292.5,336.4,306.8,171.0,2638.0
Padilla,Cimitarra,Santander,73.37,127.3,155.5,242.5,284.6,210.7,169.0,191.4,311.2,358.1,234.3,124.8,2482.77
Pto Araujo,Cimitarra,Santander,62.9,102.8,163.3,257.9,328.0,197.3,191.8,254.8,321.9,395.0,288.7,104.3,2668.7
Pto Araujo Alertas,Cimitarra,Santander,71.5,121.8,169.7,265.4,326.3,189.5,202.6,221.8,344.1,390.3,318.9,124.5,2746.4
Verde La,Cimitarra,Santander,132.0,213.8,239.5,366.8,352.6,259.8,225.8,253.9,349.7,452.4,463.5,201.3,3511.1
Tabeta,Concepcion,Santander,21.66,46.85,56.61,113.3,158.4,176.6,185.6,170.1,157.7,138.5,72.23,37.38,1334.93
Confines,Confines,Santander,76.46,148.7,235.6,390.4,396.5,266.0,272.5,276.0,367.0,405.5,245.8,105.1,3185.56
Coromoro,Coromoro,Santander,117.7,177.5,208.1,334.3,327.2,185.9,145.8,158.9,247.1,382.5,321.9,203.0,2809.9
Pavas Las,Coromoro,Santander,130.1,168.2,217.7,232.1,191.6,70.64,57.52,72.82,156.5,255.4,249.4,142.6,1944.58
Pueblo Viejo,Coromoro,Santander,72.87,90.62,133.1,132.5,125.9,68.03,51.6,75.34,87.0,142.7,105.3,84.43,1169.39
Curiti N 2,Curiti,Santander,21.88,48.53,65.51,157.7,197.7,183.5,202.1,184.5,175.4,189.0,88.22,44.07,1558.11
Carmen El,El Carmen de Chucuri,Santander,83.13,112.2,144.2,250.1,258.8,214.0,189.2,213.9,246.9,267.1,235.3,123.3,2338.13
Dos Bocas Hda,El Carmen de Chucuri,Santander,121.6,184.6,251.8,286.7,235.0,172.6,159.1,177.6,261.7,310.9,279.0,131.2,2571.8
Santuario El,El Guacamayo,Santander,141.3,185.5,242.1,388.9,504.6,365.6,383.4,414.6,452.1,448.1,373.4,193.1,4092.7
Playon El,El Playon,Santander,83.07,114.0,141.3,201.2,200.6,133.4,122.5,164.1,194.9,261.4,206.8,99.26,1922.53
Encino,Encino,Santander,209.4,264.8,362.2,391.4,310.9,156.3,111.5,152.1,239.2,380.0,436.6,262.7,3277.1
Galvicia La,Floridablanca,Santander,104.5,117.3,158.3,183.7,216.3,169.9,154.0,169.4,194.3,240.7,170.9,97.63,1976.93
Chuqueque Hda,Gambita,Santander,149.8,239.4,270.1,378.7,337.5,148.0,121.7,132.9,198.5,334.9,262.6,192.2,2766.3
Gambita,Gambita,Santander,111.5,139.2,199.9,282.3,307.7,166.3,142.2,163.0,206.7,329.2,256.2,159.5,2463.7
Llano Grande,Giron,Santander,43.75,53.91,96.58,98.44,99.58,68.54,78.26,76.33,92.5,123.3,80.01,33.8,945.0
Palo Gordo,Giron,Santander,44.4,62.4,100.8,110.5,121.6,80.9,81.08,80.15,106.7,130.8,92.86,39.03,1051.22
Pantano El,Giron,Santander,47.4,56.83,100.1,101.3,100.2,64.96,67.86,80.3,102.5,130.6,102.0,40.7,994.75
Parroquia La,Giron,Santander,89.4,132.1,189.3,192.6,152.0,83.46,90.52,104.5,171.4,239.8,212.3,95.53,1752.91
Baraya,Guaca,Santander,40.53,66.42,85.34,184.5,199.4,102.2,61.77,101.4,162.8,217.4,140.1,58.88,1420.74
Guaca,Guaca,Santander,52.66,75.79,95.91,186.0,204.7,122.4,79.79,122.5,205.7,231.4,154.7,76.45,1608.0
Portillo El,Guaca,Santander,37.57,51.21,64.73,143.4,170.3,141.6,137.9,142.2,143.2,179.6,107.0,49.88,1368.59
Laja La,Guadalupe,Santander,107.9,169.9,199.3,348.6,395.4,253.5,269.8,263.3,329.9,399.7,328.4,171.7,3237.4
Guavata,Guavata,Santander,65.6,99.13,113.2,258.4,274.1,152.3,143.5,143.9,239.5,268.3,212.1,92.05,2062.08
Jesus Maria,Jesus Maria,Santander,91.06,146.9,210.7,330.4,393.9,240.5,192.4,200.1,287.9,359.0,291.5,150.7,2895.06
Pradera La,Jesus Maria,Santander,51.69,107.9,124.8,215.0,271.4,212.3,172.8,153.7,229.7,247.8,154.0,102.5,2043.59
Landazuri,Landazuri,Santander,110.5,165.9,202.1,284.9,350.0,334.3,267.0,258.5,328.1,349.6,283.9,164.5,3099.3
Apto Palonegro,Lebrija,Santander,57.6,79.68,120.9,136.0,118.5,81.9,87.96,84.7,100.5,141.9,118.7,55.98,1184.32
Laguna La,Lebrija,Santander,64.56,89.09,114.8,129.0,116.5,77.61,78.52,89.06,108.1,145.7,126.3,54.02,1193.26
Naranjo El,Lebrija,Santander,70.6,113.7,192.9,262.4,254.1,133.7,91.94,134.5,180.4,300.5,297.8,140.7,2173.24
Palmas,Lebrija,Santander,75.2,124.7,143.9,168.1,150.2,84.58,68.2,84.71,146.4,181.8,180.8,92.39,1500.98
Mesa La,Los Santos,Santander,26.3,43.66,63.73,98.66,122.2,80.48,85.92,93.03,110.5,133.8,79.03,31.96,969.27
Macaravita,Macaravita,Santander,23.61,48.0,60.5,130.3,140.3,83.76,62.14,76.82,118.3,160.1,116.6,43.91,1064.34
Malaga N 2,Malaga,Santander,38.29,75.14,106.9,216.2,208.9,103.7,85.81,105.6,173.1,259.2,185.9,79.11,1637.85
Matajira,Matanza,Santander,46.78,69.74,92.38,119.7,122.1,53.9,34.07,64.04,95.77,143.3,102.3,51.8,995.88
Esc Agr Mogotes,Mogotes,Santander,52.2,116.9,135.3,289.7,333.7,252.2,242.4,260.7,294.3,334.3,221.1,108.1,2640.9
Molagavita,Molagavita,Santander,47.22,78.79,109.4,198.8,231.1,126.2,102.4,140.3,229.2,260.7,169.9,74.52,1768.53
Oiba,Oiba,Santander,116.7,175.9,216.3,349.6,351.4,218.9,291.6,255.1,306.8,431.9,287.4,165.7,3167.3
Aserrio El,Onzaga,Santander,63.59,128.6,151.1,245.0,202.0,77.88,58.81,78.37,157.1,238.3,167.5,103.1,1671.35
Susa,Onzaga,Santander,75.63,91.4,138.3,180.4,149.4,67.82,45.88,56.48,111.7,170.3,147.6,82.95,1317.86
Piedecuesta Gja,Piedecuesta,Santander,84.12,118.4,167.3,148.9,154.9,86.4,85.33,90.14,130.5,178.4,142.1,80.13,1466.62
Cucharo El,Pinchote,Santander,25.6,54.71,71.46,166.8,167.0,105.6,109.5,121.9,146.2,179.9,105.0,46.88,1300.55
Campo Capote,Puerto Parra,Santander,71.97,120.8,183.4,256.2,306.5,196.3,178.1,222.2,326.9,374.8,333.9,130.9,2701.97
Carare,Puerto Parra,Santander,56.76,109.5,158.9,285.7,313.4,220.4,213.0,260.9,355.3,409.3,307.3,127.0,2817.46
Brisas Hda Las,Puerto Wilches,Santander,50.39,89.38,169.5,300.2,357.1,296.7,273.5,299.0,375.6,435.2,256.7,100.8,3004.07
Coquera La,Puerto Wilches,Santander,33.96,87.48,124.5,275.7,336.9,285.9,247.9,298.1,396.8,419.7,269.6,104.8,2881.34
Paturia,Puerto Wilches,Santander,25.24,65.58,83.32,232.6,334.3,263.2,277.9,286.0,302.0,312.3,223.3,45.0,2450.74
Pto Wilches,Puerto Wilches,Santander,38.32,75.41,127.2,281.4,331.4,300.5,291.3,321.8,405.7,394.9,244.0,88.8,2900.73
Sitio Nuevo,Puerto Wilches,Santander,12.19,28.37,53.16,167.7,294.3,267.5,249.9,241.7,268.5,285.6,164.0,53.81,2086.73
Llano de Palmas,Rionegro,Santander,86.18,123.1,147.2,161.5,132.5,80.05,70.0,93.97,135.9,193.2,168.4,90.06,1482.06
Papayal,Rionegro,Santander,29.65,55.41,99.32,258.9,329.3,274.5,240.2,286.1,324.0,381.7,270.7,97.18,2646.96
Portachuelo,Rionegro,Santander,134.3,163.6,243.4,222.7,202.4,104.9,108.2,143.4,176.3,255.3,242.3,159.2,2156.0
Aguasclaras,Sabana de Torres,Santander,83.67,120.7,219.6,320.8,347.0,244.2,245.2,276.4,352.5,412.1,335.0,132.1,3089.27
Casa Nueva,Sabana de Torres,Santander,45.04,82.3,145.9,318.4,315.0,252.6,209.1,270.6,312.5,380.4,281.9,103.9,2717.64
Cooperativa La,Sabana de Torres,Santander,33.14,71.76,153.1,272.7,287.0,196.7,183.9,247.0,317.7,403.8,280.5,135.6,2582.9
Eloy Valenzuela,Sabana de Torres,Santander,19.08,72.96,123.8,289.1,303.4,246.5,246.2,273.4,334.3,312.6,224.4,80.44,2526.18
Establo El,Sabana de Torres,Santander,33.07,73.42,115.7,315.6,333.0,248.5,217.0,265.4,334.1,362.0,251.7,103.0,2652.49
Norma La,Sabana de Torres,Santander,34.26,55.73,109.4,284.2,285.5,261.7,179.4,225.4,298.4,321.6,274.3,90.85,2420.74
Payoa N 5,Sabana de Torres,Santander,79.48,170.1,257.5,368.0,334.1,246.1,220.3,286.8,355.8,441.0,341.2,185.1,3285.48
Porvenir El,Sabana de Torres,Santander,42.25,98.57,134.5,286.6,315.6,206.8,175.7,242.8,279.0,379.2,269.7,132.0,2562.72
Provincia,Sabana de Torres,Santander,43.39,91.25,177.0,291.5,310.2,190.4,145.3,242.6,263.9,288.9,276.2,128.7,2449.34
Retirada La,Sabana de Torres,Santander,33.14,84.03,146.7,303.5,302.1,265.9,216.2,276.3,315.5,393.1,289.9,117.3,2743.67
Sabana de Torres,Sabana de Torres,Santander,51.57,118.1,189.7,348.1,357.8,272.5,209.8,250.1,342.9,433.9,302.3,138.8,3015.57
San Rafael,Sabana de Torres,Santander,49.6,83.08,130.2,299.9,344.1,256.5,209.6,265.9,326.6,384.3,244.6,110.4,2704.78
Villa Leiva,Sabana de Torres,Santander,39.54,87.2,158.9,286.3,293.8,233.3,180.8,248.8,288.4,386.9,280.3,106.1,2590.34
San Andres,San Andres,Santander,74.1,87.76,107.6,181.6,219.5,101.0,70.66,112.6,179.1,230.3,143.4,91.31,1598.93
San Joaquin,San Joaquin,Santander,58.61,101.0,148.6,249.9,221.8,142.6,113.3,123.3,184.5,225.3,198.6,77.43,1844.94
Albania,San Vicente de Chucuri,Santander,84.15,161.7,236.0,300.4,253.4,185.4,139.8,172.8,281.1,385.1,243.2,128.6,2571.65
Putana La,San Vicente de Chucuri,Santander,81.38,133.7,221.0,324.5,284.5,213.6,192.1,247.5,390.4,454.5,343.7,175.3,3062.18
San Vicente,San Vicente de Chucuri,Santander,111.0,128.6,195.6,235.6,206.7,152.2,128.9,150.0,189.7,261.7,193.6,102.1,2055.7
Tope El,Santa Barbara,Santander,35.34,67.41,87.86,155.0,190.4,139.0,130.6,158.5,208.0,231.7,157.9,72.18,1633.89
Pte Ferrocarril,Simacota,Santander,89.33,91.53,209.9,269.5,319.7,223.6,192.5,255.0,375.3,361.8,310.6,129.0,2827.76
Simacota,Simacota,Santander,96.2,168.9,212.4,348.8,381.8,222.8,232.3,273.4,346.3,415.8,284.4,144.4,3127.5
Olival,Suaita,Santander,111.0,155.7,239.5,382.1,377.8,278.1,294.1,275.2,318.7,410.2,328.7,210.7,3381.8
Pamplonilla,Suaita,Santander,98.52,173.6,195.8,309.5,354.4,276.8,265.7,254.9,271.8,342.3,274.6,159.4,2977.32
Suaita,Suaita,Santander,103.6,104.7,163.2,245.2,312.5,228.8,204.7,214.5,240.6,291.2,225.2,135.9,2470.1
Sucre,Sucre,Santander,74.52,135.1,194.6,309.7,363.4,218.6,226.3,191.6,277.9,323.1,241.5,149.4,2705.72
